id,date,time,type,org_id,org_name,location,description,cause,status
9b34b472-8a23-48db-af5d-476ab6997945,2024-07-07,21:23,Опасная ситуация,org_04,КазТехСтрой,Котельная,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Отсутствие ограждений,Закрыто
62880198-eeca-4644-b28b-b6ee7e2768b0,2024-07-11,20:40,Авария оборудования,org_02,БурСервис,Трубопровод Б-12,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Перегрузка оборудования,Закрыто
ad2eb675-c19a-4036-8470-4712b6820aca,2024-07-13,22:51,Авария оборудования,org_04,КазТехСтрой,Склад ГСМ,Отказ дизельного генератора резервного питания при плановой проверке.,Перегрузка оборудования,Закрыто
9c6602e6-7384-4d23-90f3-34ef45f8f94f,2024-07-14,00:23,Near-miss,org_04,КазТехСтрой,Нефтесборный пункт,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Некорректная укладка материалов,Расследуется
848c0dfc-4e96-4ddb-9501-001736e95518,2024-07-16,15:20,Авария оборудования,org_05,АзимутДриллинг,Компрессорная,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Нарушение регламента ТО,Открыто
326667b4-0436-420a-a80f-8a4946235f61,2024-07-17,03:51,Микротравма,org_03,НефтеМонтаж,Электроподстанция,Ссадина предплечья при контакте с острой кромкой оборудования.,Нарушение технологии,Расследуется
b4c8ea40-29a4-4fe2-b4fd-a526a183dc22,2024-07-19,04:47,Экологическое нарушение,org_03,НефтеМонтаж,Буровая №1,Утечка пластовой воды из ёмкости хранения — площадь загрязнения ~10 м².,Несанкционированный выброс,Расследуется
949f2b98-fe2a-4012-b780-3af7e4df400f,2024-07-19,01:34,Опасная ситуация,org_07,ТрансНефть,Административный корпус,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Отсутствие ограждений,Открыто
8b9aefe3-832d-4561-9dec-a6bd04182e27,2024-07-19,22:03,Опасная ситуация,org_03,НефтеМонтаж,Нефтесборный пункт,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
2ff29cf8-6b22-490e-a4b9-1ffc44d3039b,2024-07-21,11:15,Авария оборудования,org_01,КМГ-Кумколь (основное),Нефтесборный пункт,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Коррозия трубопровода,Закрыто
0d8d81ce-174b-4c7f-8f66-87ff4ddee675,2024-07-22,00:57,Опасная ситуация,org_03,НефтеМонтаж,Трубопровод Б-12,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Отсутствие ограждений,Закрыто
254f9e7a-981f-462c-ae7e-2e487619c6f3,2024-07-24,05:01,Микротравма,org_02,БурСервис,Буровая №2,Ушиб колена при спуске по лестнице в условиях недостаточного освещения.,Нарушение технологии,Закрыто
5ed7b48d-ffa3-4f2c-a065-7da5b993ba3d,2024-07-24,16:37,Опасная ситуация,org_07,ТрансНефть,Административный корпус,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Нарушение ППР,Закрыто
8697ec3a-0eb5-42f7-ab64-665be117d53d,2024-07-25,02:13,Near-miss,org_05,АзимутДриллинг,Трубопровод А-7,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Нарушение процедур LOTO,Открыто
88ae563c-f1a1-466e-8fc1-f0af76d04077,2024-07-26,02:14,Опасная ситуация,org_05,АзимутДриллинг,Насосная станция,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Захламлённость рабочей зоны,Закрыто
0315c59d-0244-437c-80fa-9b67982c3a4e,2024-07-27,02:00,Экологическое нарушение,org_01,КМГ-Кумколь (основное),Буровая №2,Утечка пластовой воды из ёмкости хранения — площадь загрязнения ~10 м².,Разлив нефтепродуктов,Закрыто
c736386d-15cb-4bd0-b7b8-c8e87bb1b80a,2024-07-28,09:51,Near-miss,org_02,БурСервис,Резервуарный парк,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Несанкционированный доступ,Закрыто
e79261c6-b62e-4bb6-b510-57be110efb9b,2024-07-29,14:44,Микротравма,org_02,БурСервис,Буровая №2,Засорение глаза стружкой при работе без защитных очков.,Нарушение технологии,Закрыто
671e00a4-381b-4eca-9818-848f4538789b,2024-07-29,06:05,Опасная ситуация,org_06,СтройПодряд,Буровая №2,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Закрыто
ae295b50-3715-46e3-8292-f6d3826edd2f,2024-08-01,21:16,Near-miss,org_04,КазТехСтрой,Трубопровод А-7,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Некорректная укладка материалов,Закрыто
fce02bcc-9cb0-4542-a136-bae8f198132d,2024-08-01,15:30,Near-miss,org_04,КазТехСтрой,Трубопровод А-7,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Закрыто
063733c9-7e74-47ed-a952-aa6d91aad85b,2024-08-05,05:09,Опасная ситуация,org_03,НефтеМонтаж,Буровая №3,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Захламлённость рабочей зоны,Закрыто
88ef9e30-53f6-4032-be47-ab4073564012,2024-08-07,12:32,Near-miss,org_01,КМГ-Кумколь (основное),Трубопровод А-7,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Закрыто
dcc31f14-a31c-4c50-a30e-51ff6209cb0c,2024-08-08,23:40,Опасная ситуация,org_02,БурСервис,Резервуарный парк,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Несоблюдение дистанции,Закрыто
d9a7e08b-8fdb-4ae4-8e17-8db5c35e45d5,2024-08-08,09:49,Near-miss,org_05,АзимутДриллинг,Буровая №3,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Несанкционированный доступ,Закрыто
7e29a91a-0754-4034-a686-db34c17262b6,2024-08-09,23:09,Near-miss,org_07,ТрансНефть,Нефтесборный пункт,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Некорректная укладка материалов,Закрыто
a1b86e0d-5c52-4884-bd91-4cf16023aa50,2024-08-12,11:43,Near-miss,org_03,НефтеМонтаж,Компрессорная,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Работа без наряда-допуска,Закрыто
af9c285d-92fd-478b-94cb-729ed8bf04e0,2024-08-12,07:05,Опасная ситуация,org_03,НефтеМонтаж,Административный корпус,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Захламлённость рабочей зоны,Закрыто
6e5160a2-c00d-4c4b-9f17-e3320b625295,2024-08-15,17:28,Авария оборудования,org_07,ТрансНефть,Компрессорная,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Нарушение регламента ТО,Закрыто
95791e03-c9db-4a41-aa82-66c467ecadb2,2024-08-16,20:03,Опасная ситуация,org_04,КазТехСтрой,Электроподстанция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Отсутствие ограждений,Закрыто
a5c90be3-50a7-488a-922c-7f3045fe56e0,2024-08-18,11:35,Авария оборудования,org_05,АзимутДриллинг,Буровая №1,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Коррозия трубопровода,Закрыто
d1bc8792-7955-444c-91f5-fe3f87d3842f,2024-08-19,10:28,Near-miss,org_03,НефтеМонтаж,Резервуарный парк,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Несанкционированный доступ,Расследуется
f6ac3bc6-50ac-4799-94ae-7392397d0dae,2024-08-21,20:38,Опасная ситуация,org_01,КМГ-Кумколь (основное),Буровая №1,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Несоблюдение дистанции,Закрыто
4a1a6f5e-4b07-4d8a-8c99-d47cebfaf6d2,2024-08-24,08:21,Опасная ситуация,org_03,НефтеМонтаж,Административный корпус,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Захламлённость рабочей зоны,Закрыто
d10c277f-8c66-4a30-ab80-efa64fbb3ded,2024-08-24,20:58,Опасная ситуация,org_01,КМГ-Кумколь (основное),Трубопровод Б-12,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Нарушение ППР,Закрыто
e537d2a5-ba67-4108-9c9e-b3a3fe0096fd,2024-08-28,06:47,Авария оборудования,org_01,КМГ-Кумколь (основное),Резервуарный парк,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Перегрузка оборудования,Расследуется
52b2e7b8-5b1e-4c3e-8a3d-fba2cd5f9ea7,2024-08-31,07:02,Микротравма,org_06,СтройПодряд,Нефтесборный пункт,Порез указательного пальца при работе с трубной арматурой.,Спешка при выполнении работ,Закрыто
75478bee-82fb-46d3-a4a0-65cad72bfc77,2024-08-31,20:13,Near-miss,org_05,АзимутДриллинг,Компрессорная,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Открыто
516dd22e-6d90-4a15-af1a-4604d5757a7d,2024-09-01,10:20,Микротравма,org_01,КМГ-Кумколь (основное),Буровая №3,Засорение глаза стружкой при работе без защитных очков.,Неправильное использование инструмента,Расследуется
0d241153-9fea-4d85-8a98-00754f06add1,2024-09-02,21:07,Экологическое нарушение,org_02,БурСервис,Склад ГСМ,Разлив дизельного топлива (около 50 л) при заправке техники — загрязнение грунта.,Разлив нефтепродуктов,Закрыто
a556fdfd-5958-46f4-be0f-35024335380c,2024-09-04,23:38,Авария оборудования,org_02,БурСервис,Насосная станция,Отказ дизельного генератора резервного питания при плановой проверке.,Перегрузка оборудования,Закрыто
0ba95c40-49cd-4417-a867-0fc21a1c871a,2024-09-05,22:35,Опасная ситуация,org_06,СтройПодряд,Административный корпус,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
f3d4fb28-cb4a-4c00-a909-06bd65cb8835,2024-09-05,07:22,Near-miss,org_03,НефтеМонтаж,Трубопровод А-7,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Работа без наряда-допуска,Открыто
787e3320-8de6-4494-835d-7faf6865dd36,2024-09-08,11:42,Микротравма,org_03,НефтеМонтаж,Нефтесборный пункт,Ссадина предплечья при контакте с острой кромкой оборудования.,Спешка при выполнении работ,Расследуется
7f520187-683f-4108-a1fa-89d03b3e070c,2024-09-10,15:26,Опасная ситуация,org_05,АзимутДриллинг,Административный корпус,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
8127343d-c40e-4ddf-b474-d4b1d8d3fa49,2024-09-10,11:21,Авария оборудования,org_04,КазТехСтрой,Котельная,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Нарушение регламента ТО,Расследуется
4f004ea9-abae-42f1-8959-3643364e0ff8,2024-09-13,18:24,Опасная ситуация,org_03,НефтеМонтаж,Административный корпус,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
e9208979-9406-4d40-b34f-568daba6aad9,2024-09-13,10:55,Опасная ситуация,org_06,СтройПодряд,Нефтесборный пункт,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Захламлённость рабочей зоны,Открыто
70b45818-673f-44eb-868f-5f55bbd37330,2024-09-13,04:36,Микротравма,org_02,БурСервис,Котельная,Ссадина предплечья при контакте с острой кромкой оборудования.,Нарушение технологии,Закрыто
e94d1a5d-7913-470b-b48c-816d22bfbedb,2024-09-13,17:19,Микротравма,org_06,СтройПодряд,Буровая №2,Ссадина предплечья при контакте с острой кромкой оборудования.,Отсутствие СИЗ,Закрыто
fc156e5c-ecdd-432c-9487-fb81f2e48478,2024-09-14,15:05,Экологическое нарушение,org_06,СтройПодряд,Компрессорная,Утечка пластовой воды из ёмкости хранения — площадь загрязнения ~10 м².,Разлив нефтепродуктов,Расследуется
ec8c8a6a-d7b2-4355-8992-694ffba09784,2024-09-14,03:47,Опасная ситуация,org_06,СтройПодряд,Буровая №1,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Отсутствие ограждений,Расследуется
52ce8353-2f19-40cc-b0fe-01538070b265,2024-09-15,20:59,Опасная ситуация,org_05,АзимутДриллинг,Нефтесборный пункт,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Отсутствие ограждений,Закрыто
f4038f90-54d8-4432-bdbf-394f05d7352e,2024-09-18,11:44,Микротравма,org_07,ТрансНефть,Буровая №3,Засорение глаза стружкой при работе без защитных очков.,Неправильное использование инструмента,Открыто
3252d469-4453-457d-a301-ec1895247473,2024-09-19,15:24,Авария оборудования,org_03,НефтеМонтаж,Резервуарный парк,Отказ дизельного генератора резервного питания при плановой проверке.,Перегрузка оборудования,Расследуется
530e0a5a-9469-4d1c-9081-1e27df0c0f94,2024-09-20,10:29,Опасная ситуация,org_05,АзимутДриллинг,Административный корпус,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Расследуется
58d59b10-8a08-443b-bd4a-4b8458caf954,2024-09-22,17:47,Опасная ситуация,org_05,АзимутДриллинг,Нефтесборный пункт,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Несоблюдение дистанции,Закрыто
d0336a27-974f-466f-a1b9-947fd9193478,2024-09-23,06:43,Экологическое нарушение,org_02,БурСервис,Трубопровод Б-12,Обнаружено замасливание почвы под насосным агрегатом.,Разлив нефтепродуктов,Открыто
49db2951-9cee-4cbc-85a0-7bef9a363174,2024-09-24,20:13,Опасная ситуация,org_05,АзимутДриллинг,Склад ГСМ,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Нарушение ППР,Открыто
6b9c0b81-99a9-42fb-8633-11d50b9a5819,2024-09-26,00:47,Авария оборудования,org_02,БурСервис,Трубопровод Б-12,Отказ дизельного генератора резервного питания при плановой проверке.,Нарушение регламента ТО,Закрыто
46d6e72b-252c-4f73-8987-e7ea8f43f1d5,2024-09-27,21:30,Near-miss,org_02,БурСервис,Котельная,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Работа без наряда-допуска,Закрыто
f84b1aae-ebce-4948-83a3-202d82e01bda,2024-09-28,04:03,Экологическое нарушение,org_02,БурСервис,Буровая №1,Нарушение режима работы факельной установки — чёрный дым в течение 20 минут.,Несанкционированный выброс,Открыто
d64f6c12-ee97-4f8a-8d48-794228e52c90,2024-09-30,02:29,Авария оборудования,org_05,АзимутДриллинг,Буровая №3,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Перегрузка оборудования,Расследуется
2420ac46-efad-412d-9518-6e3ca59bda72,2024-10-04,19:57,Микротравма,org_06,СтройПодряд,Насосная станция,Засорение глаза стружкой при работе без защитных очков.,Отсутствие СИЗ,Закрыто
dd309945-30a0-4e27-9205-a59e400fa043,2024-10-06,14:10,Авария оборудования,org_02,БурСервис,Буровая №1,Отказ дизельного генератора резервного питания при плановой проверке.,Перегрузка оборудования,Расследуется
16cc166a-1f6c-4b18-ab44-b8808bdc7fd1,2024-10-08,04:41,Микротравма,org_06,СтройПодряд,Котельная,Мелкие порезы рук при работе с металлическими заготовками без перчаток.,Отсутствие СИЗ,Закрыто
0893ddd8-70d6-4926-8336-cfc07914a867,2024-10-09,10:24,Микротравма,org_03,НефтеМонтаж,Компрессорная,Ссадина предплечья при контакте с острой кромкой оборудования.,Спешка при выполнении работ,Открыто
094ec603-3a62-415b-88e9-f5330b1b38e2,2024-10-13,21:48,Авария оборудования,org_03,НефтеМонтаж,Компрессорная,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Перегрузка оборудования,Закрыто
ca8939f5-e1ba-4dfd-87fd-5151e6cd9f9a,2024-10-14,16:05,Авария оборудования,org_07,ТрансНефть,Буровая №1,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Коррозия трубопровода,Закрыто
500733ef-19b0-49b8-8cda-2d36ab7625b3,2024-10-17,19:15,Опасная ситуация,org_04,КазТехСтрой,Административный корпус,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Отсутствие ограждений,Открыто
4ac26996-95e6-4576-aab8-63ccb42781be,2024-10-18,01:00,Опасная ситуация,org_02,БурСервис,Буровая №2,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Несоблюдение дистанции,Закрыто
914603d8-8f3b-42e0-884a-fe2b4aadddba,2024-10-24,04:37,Опасная ситуация,org_06,СтройПодряд,Буровая №2,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Несоблюдение дистанции,Закрыто
296be38c-f6c0-493a-9187-41405e96018c,2024-10-29,10:15,Опасная ситуация,org_02,БурСервис,Нефтесборный пункт,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Отсутствие ограждений,Закрыто
5f8d81d4-a875-4dda-95d9-a01a8dfaf41e,2024-11-05,03:37,Авария оборудования,org_05,АзимутДриллинг,Буровая №2,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Коррозия трубопровода,Расследуется
5b379b2b-bbef-4348-ab60-c096668dae4b,2024-11-08,01:08,Опасная ситуация,org_04,КазТехСтрой,Электроподстанция,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Расследуется
d1a9cd16-af8c-4909-9e36-c5eb7bc34abe,2024-11-10,23:10,Опасная ситуация,org_05,АзимутДриллинг,Склад ГСМ,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Отсутствие ограждений,Закрыто
b34a1318-1c6a-4069-a544-dea8ac154953,2024-11-12,01:21,Опасная ситуация,org_02,БурСервис,Административный корпус,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
9fdf919d-dee3-451b-a587-61c521422a89,2024-11-14,16:05,Опасная ситуация,org_05,АзимутДриллинг,Компрессорная,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
41b8fb2a-0958-4c8c-8254-5e00c24e7bc1,2024-11-20,11:59,Микротравма,org_01,КМГ-Кумколь (основное),Электроподстанция,Мелкие порезы рук при работе с металлическими заготовками без перчаток.,Отсутствие СИЗ,Закрыто
0db53656-a0c5-490b-a63f-0c2a73cfc1a5,2024-11-21,20:57,Опасная ситуация,org_01,КМГ-Кумколь (основное),Буровая №3,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Нарушение ППР,Закрыто
76c46939-506e-49d0-bf68-8a39bf8cc3c1,2024-11-23,03:33,Опасная ситуация,org_04,КазТехСтрой,Склад ГСМ,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Несоблюдение дистанции,Закрыто
b41ff72f-aee4-4249-b423-6d174bc15215,2024-11-25,11:54,Экологическое нарушение,org_05,АзимутДриллинг,Буровая №1,Нарушение режима работы факельной установки — чёрный дым в течение 20 минут.,Разлив нефтепродуктов,Закрыто
3d3bd660-a903-40ab-95f7-ccbba44e2efc,2024-11-29,09:03,Опасная ситуация,org_03,НефтеМонтаж,Электроподстанция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Захламлённость рабочей зоны,Закрыто
8de0b39f-d42e-4e6a-a723-4ee300474ee6,2024-11-29,22:19,Опасная ситуация,org_05,АзимутДриллинг,Трубопровод Б-12,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Захламлённость рабочей зоны,Закрыто
832a1878-2ea6-4f6a-b32e-46035da58d1c,2024-11-30,00:15,Near-miss,org_01,КМГ-Кумколь (основное),Электроподстанция,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Работа без наряда-допуска,Закрыто
bc3fd2e5-cc21-47aa-8662-d20c2514ca46,2024-12-07,19:56,Near-miss,org_05,АзимутДриллинг,Электроподстанция,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Несанкционированный доступ,Закрыто
ecacc017-4c56-4304-a529-ae5cb8bc848b,2024-12-08,08:01,Near-miss,org_02,БурСервис,Буровая №2,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Несанкционированный доступ,Закрыто
1b4a59c6-a062-4483-ba82-56c12617c92f,2024-12-13,19:06,Авария оборудования,org_06,СтройПодряд,Административный корпус,Отказ дизельного генератора резервного питания при плановой проверке.,Износ оборудования,Закрыто
030ded00-7d54-4629-9107-0b68e6095464,2024-12-15,16:40,НС (несчастный случай),org_05,АзимутДриллинг,Компрессорная,Травма ноги при падении тяжёлого предмета со стеллажа склада.,Нарушение правил безопасности,Закрыто
9b9c9d47-b9c3-48d6-a9df-1e0e001da2f9,2024-12-18,04:40,Авария оборудования,org_03,НефтеМонтаж,Компрессорная,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Нарушение регламента ТО,Расследуется
f04b5948-4d4e-47fe-b85b-f21e3f42ec5d,2024-12-20,08:14,Near-miss,org_03,НефтеМонтаж,Склад ГСМ,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Нарушение процедур LOTO,Закрыто
70554147-17ba-46de-9664-a28b7547b30a,2024-12-21,10:14,Опасная ситуация,org_06,СтройПодряд,Трубопровод Б-12,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Открыто
53b496f2-1a49-4cb2-9ef9-cf7c6a5c242c,2024-12-25,23:45,Near-miss,org_04,КазТехСтрой,Трубопровод Б-12,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Нарушение процедур LOTO,Закрыто
a7d8fb43-1b6d-48ca-81a6-7c2bd411d6d1,2024-12-28,01:04,Авария оборудования,org_02,БурСервис,Котельная,Отказ дизельного генератора резервного питания при плановой проверке.,Коррозия трубопровода,Расследуется
8ac59e27-e3e3-43b6-99a0-6d580c98f6fe,2024-12-30,07:52,Опасная ситуация,org_02,БурСервис,Склад ГСМ,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Нарушение ППР,Закрыто
0cfba4da-6dc1-4043-b05e-923db2486f2e,2024-12-31,03:15,Опасная ситуация,org_05,АзимутДриллинг,Буровая №3,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Отсутствие ограждений,Расследуется
9e94b227-d897-425d-8027-69eff3ff98c8,2025-01-02,17:40,Авария оборудования,org_07,ТрансНефть,Буровая №3,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Износ оборудования,Расследуется
56eb3c3e-3398-48d4-a438-45708dac0517,2025-01-09,00:41,Near-miss,org_03,НефтеМонтаж,Буровая №3,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Работа без наряда-допуска,Закрыто
d6db94e8-d678-4595-87fc-65155b6a6b29,2025-01-10,15:57,Авария оборудования,org_02,БурСервис,Трубопровод А-7,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Износ оборудования,Закрыто
48bb8e38-90f3-4b8c-916a-c64f7bd74699,2025-01-13,15:45,Микротравма,org_01,КМГ-Кумколь (основное),Административный корпус,Порез указательного пальца при работе с трубной арматурой.,Неправильное использование инструмента,Закрыто
9c80e562-2e23-4adb-9ce8-4ac94b7227fc,2025-01-13,13:55,Авария оборудования,org_05,АзимутДриллинг,Буровая №2,Отказ дизельного генератора резервного питания при плановой проверке.,Нарушение регламента ТО,Закрыто
4c073782-cfd5-45dc-9b54-4c8c7d9d8816,2025-01-14,20:39,Near-miss,org_05,АзимутДриллинг,Насосная станция,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Закрыто
069028ab-1f00-4084-8d88-e28a0f12161a,2025-01-17,18:20,Опасная ситуация,org_01,КМГ-Кумколь (основное),Компрессорная,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Закрыто
35df6a25-c469-479a-ab20-0b701343041a,2025-01-18,12:35,Опасная ситуация,org_06,СтройПодряд,Электроподстанция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Открыто
a4f0201a-ba2c-4017-b9a0-d8c8d0102f26,2025-01-19,21:43,Опасная ситуация,org_04,КазТехСтрой,Трубопровод Б-12,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
7ad19370-f434-4291-9ebb-7b47e504754f,2025-01-22,04:13,Near-miss,org_05,АзимутДриллинг,Трубопровод Б-12,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Некорректная укладка материалов,Расследуется
c8729722-d163-4cea-98d3-5241aecb5d9a,2025-01-26,20:07,Микротравма,org_07,ТрансНефть,Котельная,Ушиб колена при спуске по лестнице в условиях недостаточного освещения.,Нарушение технологии,Расследуется
201bdf9d-db1d-4bf9-bd38-c384c91df6bf,2025-01-27,12:37,Опасная ситуация,org_02,БурСервис,Резервуарный парк,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Захламлённость рабочей зоны,Открыто
a9114206-c227-4b4c-84f0-713a06ff2978,2025-01-28,23:30,Опасная ситуация,org_03,НефтеМонтаж,Котельная,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Нарушение ППР,Расследуется
da076737-cd2d-4d4e-8e5c-4e9809a8215d,2025-01-28,00:00,НС (несчастный случай),org_01,КМГ-Кумколь (основное),Резервуарный парк,Падение работника с высоты 1.8м при монтаже оборудования из-за отсутствия страховочной привязи.,Недостаточный инструктаж,Расследуется
e3bcbf38-d87f-4198-b332-c0837226e31b,2025-01-29,01:06,Near-miss,org_03,НефтеМонтаж,Буровая №3,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Некорректная укладка материалов,Закрыто
fecff8fa-864e-4bad-84af-3e03504cbf96,2025-01-29,15:21,Опасная ситуация,org_07,ТрансНефть,Электроподстанция,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Отсутствие ограждений,Закрыто
17f9ad2a-3479-4cac-95ac-e53b336a9967,2025-01-30,04:10,Экологическое нарушение,org_02,БурСервис,Котельная,Несанкционированный слив буровых отходов за пределы шламового амбара.,Несанкционированный выброс,Закрыто
93965d84-18ef-4422-a306-051db0cbeabb,2025-01-31,11:11,Микротравма,org_07,ТрансНефть,Электроподстанция,Порез указательного пальца при работе с трубной арматурой.,Спешка при выполнении работ,Закрыто
aeb4aa4a-1ba2-4f7d-b926-2333e6e026dd,2025-02-13,05:32,Опасная ситуация,org_05,АзимутДриллинг,Склад ГСМ,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Несоблюдение дистанции,Закрыто
bd39a058-bf67-4afa-ba81-13bef48e88c9,2025-02-15,10:59,НС (несчастный случай),org_03,НефтеМонтаж,Насосная станция,Травма ноги при падении тяжёлого предмета со стеллажа склада.,Неисправность оборудования,Закрыто
c847421b-cb6e-40a6-bc73-479e5ccc92e7,2025-02-17,08:27,Опасная ситуация,org_03,НефтеМонтаж,Резервуарный парк,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
445ef86b-4221-4500-bb23-e4a0b9e174f5,2025-02-23,03:29,Экологическое нарушение,org_03,НефтеМонтаж,Буровая №3,Нарушение режима работы факельной установки — чёрный дым в течение 20 минут.,Утечка химических веществ,Закрыто
0389c48f-24a7-4ef5-b442-171b6820511c,2025-02-28,16:01,Экологическое нарушение,org_05,АзимутДриллинг,Буровая №3,Разлив дизельного топлива (около 50 л) при заправке техники — загрязнение грунта.,Нарушение обращения с отходами,Закрыто
33907c3f-768d-402c-897a-0b46b57b23ec,2025-03-01,21:27,НС (несчастный случай),org_01,КМГ-Кумколь (основное),Котельная,Ожог рук при сварочных работах — работник не использовал защитные перчатки.,Недостаточный инструктаж,Закрыто
