id,date,obs_type,org_id,org_name,category,description,resolved
54f686eb-d69d-402e-a09a-197ec873a761,2025-10-20,Нарушение,org_08,"ТОО ""Алтын Бәйшешек""",Земляные работы,"Крутой склон при въезде в цехN4, отсутствует асфальтовая дорога",Устранено
933df0ca-9504-4487-95f8-ca71af11d7b7,2025-10-20,Нарушение,org_64,"ТОО ""Розовый Флокс""",Трубопроводы / Подземные коммуникации,При прокладки трубопровода отсутствует мет лестница для спуска и подъёма в траншею,Устранено
9e2d5f73-cc65-44e3-9185-dd0823ba70dd,2025-10-20,Предложение,org_35,"ТОО ""Золотой Подсолнух""",Поддержание чистоты и порядка,"На пожарных щитах хранится посторонние предметы (уголки, куски жестяных листов)",Устранено
3e515f09-e8ec-4125-b21f-9ba603538670,2025-10-20,Нарушение,org_47,"ТОО ""Лесной Ландыш""",Прочее,Скв-3578 крестовина су ағысын тоқтату.,Устранено
0fb063e0-8933-40d3-a0ad-ca55d0aa3157,2025-10-20,Нарушение,org_48,"ТОО ""Лунная Орхидея""","Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности",Жұмыс кезінде арнайы аяқ киім кимеген,Устранено
e97a47fc-ea71-47d4-8f7c-18c8c6008bd6,2025-10-20,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""",Взрыво- и пожароопасность,Өрт қауіпті жұмыс жүргізу кезінде қауіпсіз шаралары сақталмаған. Пропан және кислород ыдыстары арақашықтығы жақын орналасқан!,Устранено
47de8075-52e1-415a-866b-41efc96a0363,2025-10-20,Нарушение,org_75,"ТОО ""Степная Роза""","СИЗ / Средства по обеспечению безопасности, Взрыво- и пожароопасность, Рабочее место / Эргономика",во время плановой проверки обнаружил что один из огнетушителей был в несиправном состоянии.,Устранено
800588e8-c733-4532-a436-3e5c7067b6f9,2025-10-20,Нарушение,org_36,"ТОО ""Изумрудный Папоротник""",Транспортировка,Водитель микроавтобуса транспортирующий работников между вахтовым поселком и цехами забыл пристегнуться ремнем безопасности.,Устранено
5ce26994-c630-4157-aa10-6c734649b4f4,2025-10-20,Хорошая практика,org_59,"ТОО ""Пудровая Роза""",Испытание под давлением,№4 цех,Устранено
932c1b3d-a0f8-4cf0-8756-cfe9e92c6b49,2025-10-20,Предложение,org_61,"ТОО ""Рассветная Лаванда""",Взрыво- и пожароопасность,№4 цех,В работе
b4aa40b4-c26a-49a6-9e6b-b53a147eab54,2025-10-20,Хорошая практика,org_42,"ТОО ""Лавандовый Рассвет""","Охрана окружающей среды, Проскальзывание / Спотыкание / Падение, Опасные вещества/сероводород",Использовать случай как пример при проведении утренних инструктажей.,Устранено
a4c9a8a2-2311-45fb-a871-bc31448a7b48,2025-10-20,Нарушение,org_60,"ТОО ""Пурпурный Ирис""","Проскальзывание / Спотыкание / Падение, Сварка / Шлифовка / Отжиг",ВРП есіктерін сынбас үшін уақытында топсаларын майлап тұру керек.,Устранено
e00ef0bd-ca92-4d7b-a1fd-91a69a928150,2025-10-20,Нарушение,org_79,"ТОО ""Тихая Камелия""",СИЗ / Средства по обеспечению безопасности,"НПС ""Касымов"" аумағындағы ЦТТ и СТ АНУ гаражында м/белгісі Камаз 591УЕ/01 жүргізушісі Кабиев Мұратқа автокөлігінің багынен жанармай тамшылап, қауіптілігіне байланысты бастығына ескертілді.",Устранено
8d47af40-6f4f-4343-9ecc-9a74a4b4a63d,2025-10-20,Нарушение,org_37,"ТОО ""Имперская Орхидея""",Переносное оборудование / Ручные инструменты,ФЕН промышленный поврежден корпус с небольшой трещиной,Устранено
0850afdb-488f-488d-adc3-23a429171bc3,2025-10-20,Нарушение,org_79,"ТОО ""Тихая Камелия""","Знаки безопасности / Предупредительные таблички, Выполнение требований инструкций",тексеру кезінде автокөлік Камаз-43118 АОП лас және артқы шамдары жанбай тұрғанын байқадым.,В работе
deb6effc-4726-42c0-a634-424fe86647e7,2025-10-20,Нарушение,org_12,"ТОО ""Бархатный Тюльпан""",Проскальзывание / Спотыкание / Падение,Отсутствует лестничная площадка при обслуживания насоса Н-120,Устранено
536d0a8d-2b9a-44ec-9f3d-ab5ea00b3d57,2025-10-20,Нарушение,org_41,"ТОО ""Көктем Гүлі""",Машины и оборудование,Жұмысшы станок бұйымды жону кезінде көзілдірігін кимей жұмыс жасауда,Устранено
5c6fc2a1-066e-4e1c-9746-6980855d8a91,2025-10-20,Предложение,org_74,"ТОО ""Солнечный Подсолнух""",Вывешивание плакатов,Қауіпсіздік сақтау,Устранено
da26c259-7fa4-4756-b3e7-eef643b56c0b,2025-10-20,Нарушение,org_51,"ТОО ""Нежная Фиалка""",Знаки безопасности / Предупредительные таблички,"На территории ж/д путей был обнаружен покосившийся предупреждающий знак ""Негабаритное место""",Устранено
45130b79-6fa0-4201-b650-bc473ec32a50,2025-10-20,Нарушение,org_39,"ТОО ""Каспийский Тюльпан""","Земляные работы, Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности",Производитель работ при использовании СИЗОД не закрепил в безопасном месте фильтр ПШ-1,Устранено
38aa5a20-bfa5-4d79-b57b-d4a2b25f1e4d,2025-10-20,Нарушение,org_88,"ТОО ""Янтарная Хризантема""",СИЗ / Средства по обеспечению безопасности,Электромонтеры проводили работы по укладке кабеля на кабельной эстакаде не использую средства защиты рук,Устранено
76342c13-3ae7-4a98-9280-7f7832d11b25,2025-10-21,Нарушение,org_59,"ТОО ""Пудровая Роза""",Сварка / Шлифовка / Отжиг,Во время резки (УШМ) пластиковой бочки работник не выставил  огнетушитель и не поставил ограждение,Устранено
dd482d87-4e9a-47ae-834c-e92fb3ab9393,2025-10-21,Нарушение,org_35,"ТОО ""Золотой Подсолнух""",Рабочее место / Эргономика,стол нужен,В работе
7c300609-31b6-4061-87af-39910347f844,2025-10-21,Нарушение,org_40,"ТОО ""Кристальный Ирис""","Опасные вещества/сероводород, Наряд-допуск / Оценка риска, Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности","При работе без СИЗОД, не исключена возможность отравления УВГ или парами нефтепродуктов, а также кислородное голодание при низком содержании О2",Устранено
8a840ba0-32df-4f51-a8c4-f298d842cd6c,2025-10-21,Нарушение,org_46,"ТОО ""Лепесток Удачи""",Рабочее место / Эргономика,Ремонт КПП,В работе
617f01d2-7a5e-4d02-9464-6cbc8fbd6cc7,2025-10-21,Нарушение,org_61,"ТОО ""Рассветная Лаванда""",Рабочее место / Эргономика,Ремонт КПП,В работе
80b58e30-c059-4e0c-ac5e-1171cfc64203,2025-10-21,Нарушение,org_85,"ТОО ""Цветущий Олеандр""",Рабочее место / Эргономика,ремонт кпп,Устранено
18ad1895-a7d2-449c-a6e3-223443f6e4eb,2025-10-21,Нарушение,org_81,"ТОО ""Флора Капитал""",Рабочее место / Эргономика,Ремонт КПП,В работе
4cb5d165-24f0-4447-bb8c-4c981472fc55,2025-10-21,Нарушение,org_12,"ТОО ""Бархатный Тюльпан""","Наряд-допуск / Оценка риска, Переносное оборудование / Ручные инструменты","При демонтаже насоса работали с неисправным инструментом, где есть риск получить травму.",Устранено
942a6c23-3591-4018-963b-ad05bc2cd7ba,2025-10-21,Нарушение,org_10,"ТОО ""Алый Тюльпан""",Рабочее место / Эргономика,нет освещения территории,В работе
1147617f-e0a1-4ce1-a4a6-5480133fd7cb,2025-10-21,Нарушение,org_14,"ТОО ""Белая Роза""",Рабочее место / Эргономика,нет освещения территории,В работе
6c02bb81-1b36-43cd-871a-fb93ebfc56bf,2025-10-21,Хорошая практика,org_34,"ТОО ""Золотая Лилия""",Электрооборудование,"Освещение территории , подключили уличные фонари",Устранено
fd428fe3-c070-4c0c-92b4-0d17c788903d,2025-10-21,Нарушение,org_30,"ТОО ""Дикая Ромашка""",Рабочее место / Эргономика,усилить освещению,В работе
4e23f969-bfdb-4110-89b5-a113a328f277,2025-10-21,Нарушение,org_71,"ТОО ""Серебряный Лотос""",Рабочее место / Эргономика,усилить освещению в территории,В работе
ec0bab23-2b8e-4717-ae94-38417b5dae8e,2025-10-21,Нарушение,org_90,"ТОО ""Ясный Василёк""",Рабочее место / Эргономика,нет мусорного контейнера,В работе
f7b3572d-b207-4d9c-885c-441d47bc7469,2025-10-21,Нарушение,org_06,"ТОО ""Алая Гвоздика""",Вождение,"Связий с погоднымий условиями именно во время дождя, снега на 163 км также на 181-183 км дороги нет возможности проезда по линий.",В работе
72400b7c-2217-4d07-bfb7-cea0842009e6,2025-10-21,Хорошая практика,org_68,"ТОО ""Сакура Плюс""",Электрооборудование,"Освещения территории, установка фонарей",В работе
c40708bf-0415-4760-8c73-35e62a36902d,2025-10-21,Нарушение,org_87,"ТОО ""Южная Магнолия""",Машины и оборудование,Дефект манометра.,В работе
1d065f21-f9c8-48e5-949c-af19dc32a0b1,2025-10-21,Нарушение,org_88,"ТОО ""Янтарная Хризантема""","Поддержание чистоты и порядка, Взрыво- и пожароопасность","Возле места для курения зафиксировано скопление мусора в виде остатков гидроизоляционного материала. Материал расположен несанкционированно, частично рассыпан, потенциально представляет опасность для окружающей среды и может быть источником возгорания.",В работе
ed6a0d2d-8522-4d0b-b98a-d3fbeb628590,2025-10-21,Нарушение,org_79,"ТОО ""Тихая Камелия""",Выполнение требований инструкций,"Просрочено срок проверки СИЗОД у работника ТОО ""ЭЛКОН"" Ураимова К",Устранено
0a1c1ed5-1f88-4167-b8c9-0047e5f9ab92,2025-10-21,Нарушение,org_75,"ТОО ""Степная Роза""",СИЗ / Средства по обеспечению безопасности,У работника ТОО СНК Титан Групп просрочен фильтр на противогазе,Устранено
ea4d25ac-fe97-49ee-ad86-498d61888700,2025-10-21,Нарушение,org_22,"ТОО ""Голубая Гортензия""",СИЗ / Средства по обеспечению безопасности,При проведении опасных работ работник работал без СИЗ (очки),Устранено
a3863d31-c0a3-4640-b0ca-c23370763e3b,2025-10-21,Нарушение,org_37,"ТОО ""Имперская Орхидея""",Взрыво- и пожароопасность,При обходе территории было выявлено факт нарушения использование открытого огня (зажигалка) в помещения для курения.,Устранено
9f0b95b7-a9ef-4e87-84bb-173a27f6844b,2025-10-21,Нарушение,org_19,"ТОО ""Весенний Крокус""",Рабочее место / Эргономика,мусорный контейнер нету,В работе
1acb350e-ae37-4540-a905-4090527d36a3,2025-10-21,Нарушение,org_36,"ТОО ""Изумрудный Папоротник""",Рабочее место / Эргономика,надо поставить мусорный контейнер,В работе
1b338770-cb86-40db-a0d5-0075e7628abe,2025-10-21,Нарушение,org_15,"ТОО ""Белоснежная Азалия""",Знаки безопасности / Предупредительные таблички,Не читаемый знак на 482км,Устранено
e32c6555-505b-4ffe-8c70-6371f5fee68f,2025-10-21,Предложение,org_41,"ТОО ""Көктем Гүлі""",Прочее,МДА учаскесіндегі шарбақ ішіндегі шылым шегетін орынды шарбақ сыртына шығаруға ұсыныс білдіремін.,В работе
d4279f06-9af3-46d5-ae0c-c422215da5aa,2025-10-21,Хорошая практика,org_21,"ТОО ""Гармония Лилий""","Рабочее место / Эргономика, Выполнение требований инструкций","Қозғалтқыш жөндеу цехындағы жұмыс орынының әрдайым таза, ұқыпты және жинақы болуы осындағы жұмыс жасайтын жұмыскерлердің өз ісіне деген жауапкершілігі мен сүйіспеншілігі жоғары екенін көрсетіп тұр.",Устранено
bb09f357-c8ab-4f06-bb76-cc151b373b65,2025-10-21,Нарушение,org_82,"ТОО ""Цветочный Бриз""",СИЗ / Средства по обеспечению безопасности,"Работник ТОО ""НСМ"" Даден Н., выполняя работу на высоте был без СИЗОД",Устранено
98a02d07-2648-4dee-a78b-095d30f84d11,2025-10-21,Нарушение,org_51,"ТОО ""Нежная Фиалка""",Прочее,АПРС-40 мұнай қалдығымен ластанған.,Устранено
47c5abd1-dde5-41d4-9696-55ebd9418250,2025-10-21,Нарушение,org_15,"ТОО ""Белоснежная Азалия""",Проскальзывание / Спотыкание / Падение,из под плит основания местами выступает арматура.,Устранено
55247a93-8886-4e75-8bd3-3e7966a50ea1,2025-10-21,Нарушение,org_81,"ТОО ""Флора Капитал""",СИЗ / Средства по обеспечению безопасности,№4 цех,Устранено
b3afea77-e2a9-4670-86b3-c34b6fa88f6f,2025-10-21,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""","Проскальзывание / Спотыкание / Падение, Работы на высоте / Строительные леса",Ұнғылардың замер забойын өлшеу кезінде лубликатор площадкасын пайдалану керек себебі құлап кету қауіпі бар.,Устранено
3c096118-90ce-4efc-881b-985c0fd7e1d6,2025-10-21,Нарушение,org_15,"ТОО ""Белоснежная Азалия""","Знаки безопасности / Предупредительные таблички, Выполнение требований инструкций",Қозғалтқыш жөндеу цехындағы  тесу станогының техникалық жарамсыздығына байланысты ескертпе белгілері қойылмаған,Устранено
2c96826b-7968-4ef2-b4f7-823d5f6ff565,2025-10-21,Нарушение,org_88,"ТОО ""Янтарная Хризантема""",СИЗ / Средства по обеспечению безопасности,"НПС ""Касымов"" аумағында ТОО ""Жалынды құрылыс"" мердігер компаниясының жұмысшысы Өркенов Наурызбай жұмыс орнында арнайы жұмыс киімдері дұрыс сақталмай киюіне байланысты ескерту жасалды.",Устранено
98cf9d1d-4d52-4ecd-8507-c84669a16e9c,2025-10-21,Нарушение,org_58,"ТОО ""Полевой Клевер""","СИЗ / Средства по обеспечению безопасности, Выполнение требований инструкций",При выполнении переключений держал сумку с противогазом в руках.,Устранено
2178f00b-3647-45bd-8f34-736b692495a1,2025-10-21,Нарушение,org_53,"ТОО ""Ночная Лаванда""",Целостность объекта / Оборудования,№1 ТТУ козловой кран астында жерден арматура шығып тұр,Устранено
5eea82b4-50e5-40d2-b013-63c516e84e34,2025-10-21,Нарушение,org_65,"ТОО ""Рубиновый Мак""",Работы на высоте / Строительные леса,Жүк көтеру жұмыстар кезінде дұрыс бұйрық берілмей жқмыс дұрыс жасалмаған,Устранено
57eba520-fce2-4c77-92a1-5a675b49cebe,2025-10-21,Нарушение,org_65,"ТОО ""Рубиновый Мак""",Наряд-допуск / Оценка риска,Бақылау барысында жүргізуші машинист нарядсыз жұмыс жасап отыр.,В работе
f48fb44c-6b10-4b5e-b0d5-c65788114227,2025-10-21,Нарушение,org_48,"ТОО ""Лунная Орхидея""",Падающие предметы,"На установке РХ на верхних ярусов колонны С-605 обнаружены оцинкованные листы, размещённые на площадке.",Устранено
7414c790-b40f-454d-9d10-11caf9bfe077,2025-10-22,Хорошая практика,org_45,"ТОО ""Лазурный Дельфиниум""",Поддержание чистоты и порядка,Возле УПН Лактыбай были разбросаны от ветра пустые полиэтиленовые мешки от цемента.,Устранено
e57d1054-78e8-4c99-8249-514158f2375c,2025-10-22,Хорошая практика,org_69,"ТОО ""Сафлоровый Рассвет""",Монтажные и грузоподъемные работы,Монтаж датчика КИПиА поз. F-123-1,В работе
ce271898-79c3-4940-8052-4d9160c7722e,2025-10-22,Нарушение,org_77,"ТОО ""Тайный Бутон""",Транспортировка,КПП 4 кызмет аткару кезинде автоколиктин бир фары жанбай калган ескерту жасалды,Устранено
2d03f7ae-dd60-4a50-a5b8-cd32ca58533c,2025-10-22,Нарушение,org_54,"ТОО ""Огненная Георгина""",Электрооборудование,Слабое освещение на территории АУП КНУ и БПО в ночное время,Устранено
e2398b2f-02e7-44c0-b522-6e17c1c9027a,2025-10-22,Нарушение,org_73,"ТОО ""Сияющая Примула""",СИЗ / Средства по обеспечению безопасности,"При ежедневном обходе по закрепленным обектам было обнаружено ,что у работника ТОО ""НРМ"" Митина С.В. порвано маска личного противогаза.",Устранено
5deceb83-f1e6-4686-944f-d6845b895b58,2025-10-22,Нарушение,org_86,"ТОО ""Шёлковый Пион""",Взрыво- и пожароопасность,Возле сепаратора V-3101 находится пропановый баллон,Устранено
1d1799f7-6801-4435-9268-e56fba1350c6,2025-10-22,Нарушение,org_89,"ТОО ""Японская Сакура""","Рабочее место / Эргономика, Взрыво- и пожароопасность",Во время обхода обнаружил что кислородный баллон находился без присмотра и не закрепленный. Никакие работы не производились.,Устранено
23a427a8-5507-4803-bfcb-3d3efcb011f8,2025-10-22,Нарушение,org_48,"ТОО ""Лунная Орхидея""",Транспортировка,"На 1625 км., обнаружено выполнение работ по отрывке траншеи на линии нефтепровода. Специальный транспорт работают без упоров под колеса.",Устранено
544ca771-79b5-4e38-904c-ca8ffe35447f,2025-10-22,Нарушение,org_11,"ТОО ""Ароматный Мирт""",Вождение,"Водитель ТОО ""Atlant Suporter""  не закончив маршрут передвижения отстегнул ремень безопасности.",Устранено
45a876e8-5732-4f6d-be67-024a818e9086,2025-10-22,Предложение,org_24,"ТОО ""Грация Гортензии""","Вывешивание плакатов, Взрыво- и пожароопасность, Сварка / Шлифовка / Отжиг, Работы на высоте / Строительные леса, Целостность объекта / Оборудования, Падающие предметы",6456,Устранено
2849c5be-a6cd-4d6d-8134-80257794ba5a,2025-10-22,Нарушение,org_71,"ТОО ""Серебряный Лотос""",Прочее,"При посещении ПРЦ в аккумуляторном отделении в помещении для зарядки АКБ допущено хранение лакокрасочных материалов, ЛВЖ, пластиковых бутылок. На рабочем столе беспорядок",Устранено
e104a3b1-c8c0-45be-8f0c-4cffcc47ac6c,2025-10-22,Хорошая практика,org_08,"ТОО ""Алтын Бәйшешек""","Санитарно-бытовые помещения, Поддержание чистоты и порядка","ЦПиТГ, УПН-2. Ремонтно-монтажные работы в операторной.",В работе
f1ed380e-3072-4311-8661-cad7cbecaa84,2025-10-22,Нарушение,org_20,"ТОО ""Весенний Пион""","Монтажные и грузоподъемные работы, Наряд-допуск / Оценка риска",Жүк көтерме жұмыстарды жауапты адам қадағалау керек.,Устранено
eeaf59b7-707b-40c4-b5c6-eb17185c71cf,2025-10-22,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",Целостность объекта / Оборудования,Нужно постоянно проверять состояние скважин.,Устранено
25b58ce4-4e03-4616-98b5-e1844d849c84,2025-10-22,Нарушение,org_30,"ТОО ""Дикая Ромашка""",Целостность объекта / Оборудования,Заменить подвесной канат.,Устранено
9ff9e019-0ff5-45f9-bb1a-dce9d2817643,2025-10-22,Нарушение,org_71,"ТОО ""Серебряный Лотос""","Вождение, Проскальзывание / Спотыкание / Падение",Жол ережесін қатаң сақтау және  көлікті қауіпті жүргізу нұсқамасын өткізіп тұру керек.,Устранено
93cd9a89-94e7-4f38-bba2-95b8a9756aab,2025-10-22,Хорошая практика,org_90,"ТОО ""Ясный Василёк""",Прочее,Жүк көтерме жұмыстары бойынша нұсқаулық өткізу.,Устранено
a9d4cc42-857c-4a92-b9af-a246756c8af7,2025-10-22,Нарушение,org_06,"ТОО ""Алая Гвоздика""","СИЗ / Средства по обеспечению безопасности, Выполнение требований инструкций",Арнайы киіммен және қорғаныс құралдарынмен жұмысшыларды қамтамасыз еткенде қауіпсіздік туралы түсіндіріп кету керек.,Устранено
317ec5bc-da31-43a6-bab5-9d23c3805a25,2025-10-22,Нарушение,org_19,"ТОО ""Весенний Крокус""",СИЗ / Средства по обеспечению безопасности,"НПС ""Индер"" аумағында ТОО ""Алатау строй престиж"" мердігер компаниясының жұмысшысы Карабаллин Кайрат Дуйсенбаевич арнайы қорғаныш көзілдірігінің болмауына байланысты ескерту жасалған.",Устранено
184f2861-a659-4b89-8e56-2071f2cdd298,2025-10-22,Нарушение,org_12,"ТОО ""Бархатный Тюльпан""","Выполнение требований инструкций, Поддержание чистоты и порядка","Автокөлік жөндеу шұңқырының асиы лас, тазаланбаған",Устранено
236c112f-34ff-4766-8c07-8acd98342f92,2025-10-22,Нарушение,org_41,"ТОО ""Көктем Гүлі""",Монтажные и грузоподъемные работы,Нет данных,Устранено
5567c7f2-f474-4ffd-bf6e-4b1b30801b7a,2025-10-22,Нарушение,org_47,"ТОО ""Лесной Ландыш""",Электрооборудование,КК-20-32 сигнал жасамай қалған,Устранено
1ab2e41c-24ad-4a1c-a7c7-9def800dbda4,2025-10-22,Хорошая практика,org_58,"ТОО ""Полевой Клевер""",Земляные работы,"КНС-2 №4549 скв-ның устье лас, май зерттеу жұмыстарына кедергі болып тұр",Устранено
4e3b2cfc-1905-434e-a749-1d1afc843f15,2025-10-22,Хорошая практика,org_10,"ТОО ""Алый Тюльпан""",Рабочее место / Эргономика,"Күзетші бақылау журналын толтырып, нысанға бөтен тұлғаларды кіргізбеген. Түнгі кезекшілікте жарық шамдары жұмыс істеп тұр",Устранено
06640e40-2b04-4f10-abd7-d202074f61b2,2025-10-22,Хорошая практика,org_72,"ТОО ""Синяя Орхидея""","СИЗ / Средства по обеспечению безопасности, Рабочее место / Эргономика","Қоймада барлық заттар белгіленіп, өрт сөндіргіштер дұрыс орнатылған. Қызметкер каска және қолғап киіп жұмыс істеген.",Устранено
0e42b516-ef30-4e24-a09b-8bb5e2847b88,2025-10-22,Нарушение,org_56,"ТОО ""Полевая Незабудка""","Поддержание чистоты и порядка, Охрана окружающей среды, Рабочее место / Эргономика","Тексеру кезінде көтергіш агрегат артқы алаңшасы лас, желдік арұқан тартлымағанын байқадым.",В работе
f4a7387e-74b1-4fdf-a9d3-3529ad198573,2025-10-22,Нарушение,org_79,"ТОО ""Тихая Камелия""","Поддержание чистоты и порядка, Охрана окружающей среды, Выполнение требований инструкций, Санитарно-бытовые помещения",МТКБ КПП,Устранено
448cec7b-8455-49e6-b616-0f9e4074c472,2025-10-22,Нарушение,org_54,"ТОО ""Огненная Георгина""","Машины и оборудование, СИЗ / Средства по обеспечению безопасности",қауіпсіздік сақтау,Устранено
40e67624-d819-41bf-99dc-aa77c52983d0,2025-10-23,Нарушение,org_56,"ТОО ""Полевая Незабудка""",Поддержание чистоты и порядка,"Бұрғылаудан кейін басы лас, траверс балансир басы тиіп тұрғандықтан, ДН сыймайды.",Устранено
900ba2f1-7f8c-4492-abe4-e8aca235cbe1,2025-10-23,Нарушение,org_42,"ТОО ""Лавандовый Рассвет""",Рабочее место / Эргономика,нужен ремонт шлагбаум,В работе
240525a4-206c-42ea-8769-d70a91926643,2025-10-23,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""",Рабочее место / Эргономика,нужен шлагбаум,В работе
81672d23-ac4e-4267-979e-d1c437c7b376,2025-10-23,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",Рабочее место / Эргономика,нужен ремонт шлагбаум,В работе
be57e734-980d-4b28-826b-e2efc55f503a,2025-10-23,Нарушение,org_06,"ТОО ""Алая Гвоздика""",СИЗ / Средства по обеспечению безопасности,Не применил СИЗ не надел защитные очки и перчатки во время сверления пластины.,Устранено
d008d3af-3ad5-4c4a-b7a0-ad25190e1218,2025-10-23,Нарушение,org_79,"ТОО ""Тихая Камелия""",Выполнение требований инструкций,Просрочен срок проверки (29.03.2025г.) паспорта противогаза инженера ТОО «VVK»,Устранено
f95bb72f-2203-4e75-886f-f0d0bea118c0,2025-10-23,Хорошая практика,org_70,"ТОО ""Северный Нарцисс""","СИЗ / Средства по обеспечению безопасности, Переносное оборудование / Ручные инструменты, Санитарно-бытовые помещения, Рабочее место / Эргономика, Охрана окружающей среды, Поддержание чистоты и порядка, Ионизирующее излучение, Опасные вещества/сероводород","При проведении анализа нефти на определение сероводород, этил- и метилмеркаптанов, инженер-лаборантом были соблюдены все требования Б и ОТ согласно внутренней инструкции. Перед началом работ была включена вытяжка, были надеты все СИЗ - перчатки, очки, респиратор.",В работе
50964cf5-f4cd-4c5b-932c-49aa12821e79,2025-10-23,Хорошая практика,org_41,"ТОО ""Көктем Гүлі""","Целостность объекта / Оборудования, Наряд-допуск / Оценка риска",Провл наблюдение. Предложении нету,Устранено
c4289c4e-4226-42e7-96ad-ae22a1eb40d8,2025-10-23,Нарушение,org_45,"ТОО ""Лазурный Дельфиниум""",Рабочее место / Эргономика,Двери кабинетов офиса цеха открываются наружу (на коридор). В целях безопасности предлагаю закуп и установку самоклеющихся предупредительных лент на пол коридора по всей области открывания дверей. Опасность ушиба при резком открывании,В работе
a32d6bc7-563d-4b1b-ae0d-e530da31c9b0,2025-10-23,Нарушение,org_64,"ТОО ""Розовый Флокс""",Вождение,"Водитель ТОО ""VVK"" при передвижении по территории завода возил непристегнутого пассажира",Устранено
c0a88c88-21d6-4c48-a0b1-fe46b2095b5a,2025-10-23,Предложение,org_69,"ТОО ""Сафлоровый Рассвет""",Поддержание чистоты и порядка,На УВП насосной 342 разбросаны посторонные предметы и горющие материалы (тряпки и салфетки),Устранено
683851e1-ff49-4f68-8d43-7c45a756c1e2,2025-10-23,Хорошая практика,org_77,"ТОО ""Тайный Бутон""","СИЗ / Средства по обеспечению безопасности, Рабочее место / Эргономика, Опасные вещества/сероводород",Выполнение задания по графику аналитического контроля анализа нефти,В работе
c9dcc119-ba09-41c4-b4d8-f7b048cb7545,2025-10-23,Нарушение,org_84,"ТОО ""Цветущий Миндаль""",Переносное оборудование / Ручные инструменты,Работа с электроинструментами.,Устранено
77329e0c-898f-4262-9bf9-c842834d38aa,2025-10-23,Нарушение,org_21,"ТОО ""Гармония Лилий""","Поддержание чистоты и порядка, Рабочее место / Эргономика",Сломана дверь уличного туалета (установка тит. 3700),Устранено
784f4c66-d13e-488e-aa54-c1027c581532,2025-10-23,Нарушение,org_89,"ТОО ""Японская Сакура""",Знаки безопасности / Предупредительные таблички,Нет данных,Устранено
3adaa809-9922-450f-a094-e923f76a756b,2025-10-23,Нарушение,org_72,"ТОО ""Синяя Орхидея""",Поддержание чистоты и порядка,При заправке автомобиля водители капают с пистолета ГСМ на асфальт,Устранено
07a3a184-a78f-4c4e-a0cf-24f430d3ecab,2025-10-23,Нарушение,org_87,"ТОО ""Южная Магнолия""",Рабочее место / Эргономика,Уборка территория,Устранено
162b9e1e-2634-433c-b611-dedb8c265fb1,2025-10-23,Нарушение,org_33,"ТОО ""Звёздный Амариллис""",Трубопроводы / Подземные коммуникации,Аймақ аралау кезінде 32а- ПТВ #3377J ұңғысының ықшамдалған бу құбырынан екі жерден бу жіберіп тұр. Күйік шалу қауіпі бар. Сақиналарын ауыстыру керек.,Устранено
ed08d07d-4dac-4b2b-9571-4da22051d9e4,2025-10-23,Хорошая практика,org_41,"ТОО ""Көктем Гүлі""",Транспортировка,Нет данных,В работе
5634e38a-59f3-41ff-b991-a13a7f5de6c2,2025-10-23,Нарушение,org_48,"ТОО ""Лунная Орхидея""",Земляные работы,Жатақхана айналасында шөптер өсіп кеткен.,Устранено
b2955177-2881-404a-87fa-9e7a8d9ec281,2025-10-23,Нарушение,org_24,"ТОО ""Грация Гортензии""",Испытание под давлением,№4 цех,Устранено
45bd0d81-67a4-4351-8358-6668dd3a7d5e,2025-10-23,Нарушение,org_47,"ТОО ""Лесной Ландыш""",Выполнение требований инструкций,Бақылау,Устранено
c73c2418-fff1-4ce8-8945-7ffefdb96bfc,2025-10-23,Хорошая практика,org_39,"ТОО ""Каспийский Тюльпан""",Сварка / Шлифовка / Отжиг,Жақсы практика,Устранено
b44db2c7-add3-4f50-89da-882c56e67215,2025-10-23,Нарушение,org_49,"ТОО ""Медовая Астра""","Выполнение требований инструкций, Поддержание чистоты и порядка","Посторонние предметы в мастерской. Убрать посторонние предметы, навести порядок.",Устранено
73086bd1-51a0-433f-8ff4-d85477b55455,2025-10-23,Нарушение,org_35,"ТОО ""Золотой Подсолнух""",СИЗ / Средства по обеспечению безопасности,Во время влажной уборки помещения отсутствовал резиновые перчатки,Устранено
6c22819e-cbb4-40c0-8798-dc42f8090e1d,2025-10-23,Нарушение,org_32,"ТОО ""Жемчужная Фрезия""",СИЗ / Средства по обеспечению безопасности,Нет данных,Устранено
9fe2478e-24a3-4706-8d15-36aeb26adc9a,2025-10-23,Нарушение,org_45,"ТОО ""Лазурный Дельфиниум""",Целостность объекта / Оборудования,Нет данных,Устранено
7d1be07e-c0c3-4286-94ba-b65626d74567,2025-10-23,Нарушение,org_64,"ТОО ""Розовый Флокс""",Выполнение требований инструкций,Нет данных,Устранено
